sample,t_s,x_est,y_est,vx_est,vy_est,speed_px_s,azimuth_deg,nav_status,terrain,radar_raw,radar_filtered,baro_filtered,hyp_score,last_corr,last_rough,position_uncertainty_px,velocity_uncertainty_px_s,solution_confidence,lon_est,lat_est,v_east_m_s,v_north_m_s,speed_m_s,course_deg,x_true,y_true,lon_true,lat_true,err_px,err_m,x_raw,y_raw,final_fix_corr,final_fix_shift_px
958,95.8,548.482598654085,303.94069116255054,1.3595521085386182,-2.7268186636175695e-06,1.3595521085413527,89.99988508333007,LOCKED,412.52800047545634,1087.4,1087.4719995245437,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.375202080609365,0.1724482353106629,0.23539251175686265,98.25527293295947,61.35237759689929,20.155056037536685,8.43192926760855e-05,20.15505603771306,89.99976030135599,549.59,303.06,98.25558054444446,61.35262223333333,1.4149044719446768,31.798543955749214,548.3411270326612,303.06169095584204,,
959,95.9,548.6185695798536,303.94068392341234,1.3598664068335886,-0.00014205594594099424,1.3598664142533954,89.99401470167464,LOCKED,412.7733727456307,1086.5,1087.2266272543693,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.389026274524523,0.17259314546575064,0.23539251175686265,98.25531070266108,61.35237759891016,20.159715438192997,0.004392685528375411,20.159715916763393,89.98751558084774,549.72,303.07,98.25561665555556,61.352619455555555,1.404008356425539,31.487940659219777,548.4717893194588,303.0658315833873,,
960,96.0,548.7545720102678,303.9406629322587,1.360182201451355,-0.00027776712659097896,1.360182229813208,89.98829944708666,LOCKED,413.2927624811209,1104.9,1086.707237518879,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.402864892004989,0.17273793405549853,0.23539251175686265,98.25534848111397,61.35237760474104,20.164397019038685,0.008589176814474382,20.164398848350885,89.97559443256682,549.86,303.07,98.25565554444445,61.352619455555555,1.407133604919147,31.518158293962475,548.6024516062564,303.0699722109326,,
961,96.1,548.8906060938847,303.94062855114527,1.3604994708874687,-0.0004098551423102406,1.3604995326226026,89.98273944999005,LOCKED,413.73840024927995,1086.4,1086.26159975072,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.416717919728615,0.17288260138533826,0.23539251175686265,98.25538626835942,61.35237761429134,20.16910046133818,0.012673631789437773,20.169104443194662,89.96399712924938,549.99,303.08,98.25569165555557,61.352616677777775,1.3961906975230634,31.206717430468846,548.733113893054,303.07411283847784,,
962,96.2,549.0266719770848,303.94058114264396,1.3608181931134549,-0.0005383148838491864,1.3608182995872309,89.97733483470392,LOCKED,414.07989750488014,1085.7,1085.9201024951199,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.430585344388713,0.17302714775942463,0.23539251175686265,98.25542406443809,61.35237762746037,20.173825438587492,0.016645892463914284,20.17383230604279,89.95272393077505,550.12,303.09,98.25572776666667,61.352613899999994,1.3852272181534873,30.894922039502138,548.8637761798516,303.0782534660231,,
963,96.3,549.162769804019,303.9405210698323,1.3611383455730197,-0.000663141349485287,1.3611385071129634,89.97208571952768,LOCKED,414.22329827214025,1085.9,1085.7767017278597,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.444467152694162,0.17317157348064308,0.23539251175686265,98.25546186939,61.35237764414727,20.178571616457948,0.02050580417352837,20.17858203562696,89.94177508435382,550.26,303.09,98.25576665555556,61.352613899999994,1.3882723771656373,30.923730295929122,548.9944384666492,303.0823940935684,,
964,96.4,549.2988997165565,303.94044869628266,1.3614599051782545,-0.0007843296435077196,1.3614601311022558,89.9669922168273,LOCKED,414.15786921119434,1085.7,1085.8421307888057,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.458363331369527,0.17331587885061706,0.23539251175686265,98.2554996832546,61.35237766425103,20.18333865273997,0.02425321553202204,20.183353224616837,89.93115082471371,550.39,303.1,98.25580276666668,61.35261112222222,1.3772631700635625,30.6111619088624,549.1251007534468,303.08653472111365,,
965,96.5,549.4350618542308,303.9403643860517,1.361782848305836,-0.0009018749747125854,1.3617831469505068,89.9620544331213,LOCKED,414.3404566457191,1091.7,1085.659543354281,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.472273867155166,0.17346006416971535,0.23539251175686265,98.25553750607062,61.35237768767054,20.18812619728668,0.02788797838472361,20.188145459573825,89.92085137428842,550.52,303.1,98.25583887777778,61.35261112222222,1.372334901359442,30.560772151651783,549.2557630402443,303.0906753486589,,
966,96.6,549.5712563541857,303.94026850367027,1.3621071507932243,-0.001015772654909916,1.362107529542408,89.95727246916766,LOCKED,414.8290149803438,1085.1,1085.1709850196562,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.486198746807335,0.17360412973705946,0.23539251175686265,98.25557533787617,61.35237771430453,20.192933891957598,0.03140994776238107,20.19295832090455,89.91087694340581,550.65,303.11,98.25587498888889,61.35260834444444,1.3612617828953684,30.24711121904737,549.3864253270419,303.0948159762042,,
967,96.7,549.7074833511222,303.9401614141326,1.362432787934857,-0.0011260180974416306,1.362433253248284,89.95264642005054,LOCKED,415.1378950348892,1084.9,1084.8621049651108,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.500137957098299,0.1737480758505307,0.23539251175686265,98.25561317870866,61.35237774405163,20.197761370562162,0.034818981835333974,20.197791382813843,89.90122773047699,550.79,303.12,98.25591387777779,61.35260556666666,1.3581262976356823,30.01215982290062,549.5170876138395,303.09895660374946,,
968,96.8,549.8437429772429,303.9400434828869,1.3627597344783422,-0.0012326068157114262,1.3627602919204258,89.94817637526745,LOCKED,415.07330962613764,1084.9,1084.9266903738624,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.514091484816432,0.17389190280677758,0.23539251175686265,98.25565102860479,61.35237777681031,20.202608258803348,0.03811494186805443,20.202644213257404,89.89190392218535,550.92,303.12,98.2559499888889,61.35260556666666,1.3530707641728181,29.95955558943713,549.6477499006371,303.1030972312947,,
969,96.9,549.9800353621979,303.939915075825,1.3630879646206486,-0.0013355344217263476,1.3630886188894156,89.9438624188171,LOCKED,414.89617574368754,1085.1,1085.1038242563125,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.528059316766322,0.1740356109012227,0.23539251175686265,98.25568888760061,61.352377812478935,20.207474174221147,0.04129769217404917,20.207516373893984,89.88290569367672,551.05,303.13,98.2559861,61.35260278888889,1.341933961190168,29.644923201762577,549.7784121874347,303.10723785884,,
970,97.0,550.1163606330291,303.93977655927273,1.363417452004295,-0.0014347966246500282,1.3634182069604461,89.93970462928701,LOCKED,414.9670738684558,1085.4,1085.0329261315442,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.542041439768869,0.17417920042807,0.23539251175686265,98.2557267557314,61.352377850955754,20.212358726136074,0.04436710007112254,20.212407420037273,89.87423320874939,551.19,303.14,98.2560249888889,61.35260001111111,1.338784536462807,29.40999603560062,549.9090744742323,303.11137848638526,,
971,97.1,550.252718914115,303.93962829998003,1.3637481697135379,-0.0015303892293682883,1.363749028409633,89.93570307994196,LOCKED,415.2375031350416,1084.7,1084.7624968649584,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.556037840661383,0.1743226716803118,0.23539251175686265,98.2557646330317,61.35237789213889,20.21726151559268,0.047323035837021625,20.2173169006074,89.86588662004482,551.32,303.14,98.25606110000001,61.35260001111111,1.3336020150018253,29.355228858401365,550.0397367610299,303.11551911393053,,
972,97.2,550.3891103271143,303.9394706651118,1.3640800902705585,-0.0016223081350668425,1.364081054980319,89.93185783881233,LOCKED,415.29182973630986,1084.2,1084.7081702636901,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.570048506297687,0.17446602494973565,0.23539251175686265,98.25580251953531,61.352377935926356,20.222182135302997,0.05016537266545581,20.222244358082076,89.8578660692391,551.45,303.15,98.25609721111111,61.35259723333333,1.322403429029041,29.039729775456863,550.1703990478275,303.1196597414758,,
973,97.3,550.5255349909094,303.93930402223833,1.3644131856316506,-0.0017105493338215455,1.3644142578793774,89.92816896878315,LOCKED,415.1279615780236,1085.2,1084.8720384219764,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.584073423548205,0.17460926052693135,0.23539251175686265,98.25584041527526,61.35237798221604,20.227120169590023,0.05289398662250401,20.2271893284474,89.85017168723414,551.59,303.16,98.2561361,61.352594455555554,1.319242401780355,28.804958017564132,550.301061334625,303.12380036902107,,
974,97.4,550.6619930215501,303.9391287393262,1.3647474271834061,-0.0017951089092008293,1.3647486077735058,89.92463652768322,LOCKED,415.1162977502179,1084.9,1084.8837022497821,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.598112579300057,0.17475237870129776,0.23539251175686265,98.25587832028377,61.35237803090574,20.232075194331205,0.055508756603398976,20.23215134114837,89.8428035943499,551.72,303.16,98.25617221111112,61.352594455555554,1.313933163784506,28.74807801628938,550.4317236214226,303.12794099656634,,
975,97.5,550.7984845321962,303.938945184729,1.3650827857389043,-0.0018759830348812415,1.3650840747855182,89.92126056837441,LOCKED,415.2635542667199,1084.1,1084.73644573328,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.612165960457153,0.17489537976104969,0.23539251175686265,98.25591623459228,61.35237808189313,20.237046776901913,0.05800956428971661,20.23712991903904,89.83576190051684,551.85,303.17,98.25620832222222,61.352591677777774,1.302674739199535,28.431818644107448,550.5623859082202,303.1320816241116,,
976,97.6,550.9350096330598,303.9387537271786,1.3654192315338989,-0.0019531679732755144,1.365420628490633,89.91804113884172,LOCKED,415.3166972187373,1084.7,1084.6833027812627,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.626233553940282,0.17503826399322459,0.23539251175686265,98.2559541582314,61.35237813507578,20.242034476118913,0.06039629410695285,20.242124578332398,89.82904670546844,551.99,303.17,98.25624721111112,61.352591677777774,1.30536851784755,28.45514923877635,550.6930481950178,303.1362222516569,,
977,97.7,551.0715684313477,303.9385547357762,1.3657567342230095,-0.002026660074173736,1.365758237912756,89.91497828228319,LOCKED,415.28550328536267,1085.1,1084.7144967146373,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.640315346687197,0.1751810316836894,0.23539251175686265,98.25599209123094,61.35237819035117,20.24703784218392,0.06266883318250564,20.247134828549946,89.82265809893482,552.12,303.18,98.25628332222223,61.35258889999999,1.2940687931154302,28.138391823200976,550.8237104818154,303.14036287920214,,
978,97.8,551.2081610312026,303.9383485799839,1.3660952628759129,-0.0020964557733977943,1.3660968715207642,89.91207203720035,LOCKED,415.3420618453513,1084.2,1084.6579381546487,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.654411325652707,0.17532368311714705,0.23539251175686265,98.25603003361978,61.35237824761667,20.25205641662715,0.06482707130406734,20.25216017247105,89.81659616083618,552.25,303.19,98.25631943333333,61.35258612222222,1.282752522534522,27.82148035958612,550.954372768613,303.1445035067474,,
979,97.9,551.3447875336451,303.93813562961566,1.3664347859735373,-0.002162551591468713,1.3664364972247822,89.90932243748892,LOCKED,415.44724378150954,1084.7,1084.5527562184905,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.668521477808756,0.1754662185771432,0.23539251175686265,98.25606798542601,61.352378306769545,20.25708973225085,0.06687090087841586,20.257200106081964,89.81086096147664,552.39,303.19,98.25635832222223,61.35258612222222,1.2853699934742828,27.84380361165631,551.0850350554106,303.1486441342927,,
980,98.0,551.481448036514,303.9379162548294,1.3667752714042598,-0.0022249441322877983,1.366777082372462,89.90672951252998,LOCKED,415.4352412570893,1084.5,1084.5647587429107,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.6826457901445115,0.1756086383460728,0.23539251175686265,98.25610594667681,61.35237836770699,20.262137313072966,0.06880021689063269,20.26225411852462,89.80545256173889,552.52,303.2,98.25639443333334,61.35258334444444,1.2740135713570595,27.526461979850406,551.2156973422082,303.15278476183795,,
981,98.1,551.6181426344073,303.93769082611874,1.3671166864601074,-0.0022836300818313074,1.367118593745259,89.90429328728078,LOCKED,415.3604609455881,1084.6,1084.639539054412,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.696784249666441,0.17575094270518662,0.23539251175686265,98.25614391739845,61.35237843032608,20.26719867427083,0.0706149168637392,20.267321692045275,89.80037101327889,552.65,303.21,98.25643054444446,61.35258056666666,1.262641501513925,27.209008580850238,551.3463596290057,303.1569253893832,,
982,98.2,551.754871418622,303.93745971430434,1.3674589978329605,-0.002338606206858329,1.3674609975547074,89.90201378236691,LOCKED,415.4637279802223,1084.9,1084.5362720197777,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.710936843398399,0.1758931319345977,0.23539251175686265,98.25618189761629,61.3523784945238,20.27227332212483,0.07231490081874144,20.27240230194277,89.79561635872085,552.79,303.21,98.25646943333334,61.35258056666666,1.26518331316904,27.230398183148147,551.4770219158033,303.1610660169285,,
983,98.3,551.8916344770942,303.93722329052633,1.3678021716107627,-0.002389869353633167,1.3678042594386983,89.89989101417393,LOCKED,415.75769240520026,1083.8,1084.2423075947997,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.725103558381697,0.17603520631328778,0.23539251175686265,98.25621988735476,61.352378560197074,20.277360753962267,0.07390007123512338,20.27749541651675,89.79118863185306,552.92,303.22,98.25650554444445,61.35257778888889,1.2537722668709432,26.912583405016477,551.6076842026009,303.16520664447376,,
984,98.4,552.0284318943384,303.93698192623634,1.3681461732737341,-0.0024374164466612683,1.3681483444577553,89.89792499493956,LOCKED,415.98500904730895,1084.2,1084.014990952691,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.739284381675188,0.17617716611911374,0.23539251175686265,98.25625788663731,61.35237862724271,20.282460458101212,0.075370333011759,20.2826004970156,89.78708785782322,553.05,303.22,98.25654165555557,61.35257778888889,1.2480642920356746,26.84946516673445,551.7383464893985,303.169347272019,,
985,98.5,552.1652637513866,303.93673599318964,1.36849096769059,-0.0024812444874392423,1.368493217091314,89.89611573284594,LOCKED,416.05265084148846,1084.0,1083.9473491585115,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.753479300355335,0.17631901162881386,0.23539251175686265,98.2562958954865,61.35237869555744,20.287571913794423,0.07672559342826012,20.28771699758421,89.78331405333529,553.19,303.23,98.25658054444445,61.35257501111111,1.2448132965597716,26.615229174317168,551.8690087761961,303.1734878995643,,
986,98.6,552.3021301257269,303.9364858634376,1.368836519114767,-0.0025213505532193717,1.3688388412340013,89.89446323211291,LOCKED,415.9592928321281,1083.9,1084.040707167872,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.7676883015162925,0.1764607431180142,0.23539251175686265,98.25633391392381,61.35237876503793,20.29269459117338,0.07796576210677235,20.29284436521155,89.77986722684568,553.32,303.24,98.25661665555556,61.35257223333333,1.2333497634172184,26.297054556583774,551.9996710629937,303.17762852710956,,
987,98.7,552.4390310912416,303.93623190932016,1.369182791180653,-0.0025577317957883525,1.3691851801919208,89.89296749309068,LOCKED,415.5046369781867,1084.5,1084.4953630218133,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.78191137226997,0.17660236086123482,0.23539251175686265,98.25637194196979,61.352378835580744,20.297827951192506,0.07909075097421094,20.297982039678264,89.77674737876032,553.45,303.24,98.25665276666668,61.35257223333333,1.2275166011226601,26.232038882137772,552.1303333497913,303.18176915465483,,
988,98.8,552.5759667181457,303.9359745034584,1.3695297468998266,-0.0025903854402602976,1.3695321966789362,89.89162851235307,LOCKED,414.6774121402841,1085.3,1085.322587859716,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.7961484997461135,0.17674386513189588,0.23539251175686265,98.25640997964393,61.35237890708237,20.30297144557328,0.08010047422493786,20.30312945350384,89.77395450163175,553.58,303.25,98.25668887777778,61.35256945555555,1.2159950042933116,25.913159997919937,552.2609956365889,303.1859097822001,,
989,98.9,552.7129370729235,303.9357140187472,1.3698773486573037,-0.002619308783884694,1.3698798528129645,89.89044628279152,LOCKED,414.01877786485556,1086.0,1085.9812221351444,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.8103996710923616,0.176885256202324,0.23539251175686265,98.2564480269647,61.35237897943924,20.30812451674863,0.08099484828390115,20.30828603189386,89.77148858035713,553.72,303.26,98.25672776666667,61.35256667777777,1.212751076776849,25.680177801340125,552.3916579233864,303.19005040974537,,
990,99.0,552.8499422182667,303.9354508283483,1.3702255582077907,-0.002644499194868994,1.37022811011227,89.88942079370867,LOCKED,414.0798114634631,1086.1,1085.920188536537,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.824664873474328,0.1770265343437582,0.23539251175686265,98.25648608394953,61.352379052547676,20.313286597807473,0.08177379177022678,20.313451192687204,89.76934959237576,553.85,303.26,98.25676387777779,61.35256667777777,1.206793018011663,25.613306267737784,552.522320210184,303.19419103729064,,
991,99.1,552.9869822130107,303.935185305683,1.3705743366719478,-0.0026659541112158056,1.3705769294917645,89.8885520309127,LOCKED,414.5843140341142,1085.3,1085.4156859658858,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.8389440940756545,0.17716769982635608,0.23539251175686265,98.25652415061472,61.35237912630397,20.31845711243919,0.08243722546126207,20.31862434630289,89.76753750786781,553.98,303.27,98.2567999888889,61.3525639,1.1952220781820027,25.294237989675537,552.6529824969816,303.1983316648359,,
992,99.2,553.1240571120709,303.93491782442544,1.370923644532662,-0.002683671039575463,1.3709262712593138,89.88783997681185,LOCKED,414.845701416197,1085.1,1085.154298583803,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.853237320098088,0.1773087529191997,0.23539251175686265,98.25656222697557,61.352379200604325,20.323635474878486,0.08298507225709459,20.323804895687147,89.76605228995254,554.12,303.28,98.25683887777778,61.35256112222222,1.191981372659313,25.06225983949992,552.7836447837792,303.2024722923812,,
993,99.3,553.2611669663792,303.9346487584957,1.3712734416313281,-0.0026976475541133776,1.3712760951120506,89.8872846105088,LOCKED,414.8780531600894,1085.2,1085.1219468399106,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.867544538761535,0.1774496938903018,0.23539251175686265,98.25660031304622,61.35237927534486,20.32882108985017,0.08341725714552811,20.32899223626018,89.76489389488768,554.25,303.28,98.2568749888889,61.35256112222222,1.1858987163243735,24.993571808934476,552.9143070705768,303.20661291992644,,
994,99.4,553.398311822819,303.9343784820532,1.3716236871641425,-0.0027078812953927472,1.3716263601326957,89.88688590789633,LOCKED,415.16552814642273,1084.9,1084.8344718535773,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.8818657373041265,0.17759052300661152,0.23539251175686265,98.25663840883968,61.35237935042165,20.334013352514255,0.0837337071675335,20.334185755863057,89.76406227226846,554.38,303.29,98.25691110000001,61.35255834444444,1.1742807608703068,24.674433105940892,553.0449693573744,303.2107535474717,,
995,99.5,553.5354917241611,303.93410736948994,1.371974339678407,-0.0027143699692726703,1.3719770247858858,89.88664384175206,LOCKED,415.65277745208755,1084.0,1084.3472225479125,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.896200902982285,0.1777312405340204,0.23539251175686265,98.25667651436783,61.352379425730696,20.339211648411162,0.08393435138317601,20.339384834704475,89.76355736522731,554.52,303.29,98.25694998888889,61.35255834444444,1.1764909046084349,24.692351865370924,553.175631644172,303.214894175017,,
996,99.6,553.6727067089986,303.9338357954242,1.372325357068844,-0.0027171113458215705,1.372328046914511,89.88655838183428,LOCKED,415.93513980630723,1084.3,1084.0648601936928,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.910550023070773,0.17787184673736825,0.23539251175686265,98.2567146296414,61.35237950116793,20.344415353407086,0.0840191208380159,20.34458884530755,89.76337911063405,554.65,303.3,98.2569861,61.352555566666666,1.1648390413260352,24.37314463431212,553.3062939309696,303.21903480256225,,
997,99.7,553.8099568116808,303.93356413469405,1.372676696573925,-0.0027161032582461303,1.3726793837360611,89.88662949497791,LOCKED,416.1512312749162,1084.0,1083.8487687250838,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.92491308486276,0.1780123418804489,0.23539251175686265,98.25675275466992,61.35237957662925,20.34962383363954,0.08398794852998867,20.34979715245655,89.76352743929579,554.78,303.31,98.25702221111112,61.352552788888886,1.1531764900834722,24.054057583531765,553.4369562177671,303.2231754301075,,
998,99.8,553.947242062248,303.933292762351,1.3730283147722118,-0.0027113436018360304,1.3730309918389851,89.88685714519045,LOCKED,416.49279480861424,1083.4,1083.5072051913858,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.939290075669877,0.17815272622601602,0.23539251175686265,98.25679088946174,61.352379652010455,20.354836445463178,0.08384076937677414,20.355009113143765,89.76400227615795,554.92,303.31,98.2570611,61.352552788888886,1.1553146208104965,24.071420366524528,553.5676185045647,303.2273160576528,,
999,99.9,554.0845624863656,303.9330220536543,1.3733801675787114,-0.0027028303329244933,1.3733828271790565,89.88724129374839,LOCKED,416.58575603285794,1083.2,1083.414243967142,1500.0,10.410910132256943,0.6836002469062805,0.6547708898184756,7.953680982822272,0.1782930000357889,0.23539251175686265,98.256829034024,61.352379727207314,20.360052535395678,0.08357752018365405,20.36022407651625,89.764803540505,555.05,303.32,98.25709721111112,61.352550011111106,1.1436195307002517,23.752339055326882,553.6982807913623,303.23145668519805,,
1000,100.0,554.2219181052566,303.93275238406426,1.373732210241245,-0.0026905614678644774,1.373734845075755,89.88778189929411,LOCKED,416.3720805809164,1083.7,1083.6279194190836,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.2900745318081235,0.15495673475193755,0.7397727436489528,98.25686718836258,61.352379802115536,20.365271440063978,0.08319813961185378,20.365441383822752,89.76593114616179,555.18,303.33,98.25713332222223,61.35254723333333,1.1319149056047533,23.43342919590148,553.8289338000754,303.235596706184,,
1001,100.1,554.3593089356355,303.93248412923674,1.3740843973368333,-0.002674535082021142,1.3740870002086598,89.88847891793273,LOCKED,416.24812052734023,1083.7,1083.7518794726598,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.301460090714708,0.15511798620721692,0.7397727436489528,98.25690535248212,61.35237987663076,20.37049248615065,0.08270256814738709,20.370660368360625,89.76738500169529,555.32,303.33,98.25717221111111,61.35254723333333,1.1339816784816912,23.450303420410467,553.959596070092,303.2397373326322,,
1002,100.2,554.4967349896407,303.93221766501716,1.3744366827680954,-0.0026547493087803985,1.374439246613854,89.88933230332918,LOCKED,416.24185818207434,1083.8,1083.7581418179257,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.312863230407589,0.15527907020903473,0.7397727436489528,98.25694352638601,61.352379950648604,20.37571499034051,0.08209074807039832,20.375880355422822,89.76916501061629,555.45,303.34,98.25720832222223,61.35254445555555,1.1222459368310673,23.131475182940147,554.0902583401084,303.2438779590804,,
1003,100.3,554.6341962747671,303.9319533674348,1.3747890197596664,-0.0026312023385738695,1.3747915376803463,89.89034200680612,LOCKED,416.1376498193615,1084.1,1083.8623501806385,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.324283934848828,0.15543998727799208,0.7397727436489528,98.25698171007633,61.3523800240646,20.380938259267538,0.08136262342501198,20.381100662245057,89.77127107158185,555.58,303.35,98.25724443333334,61.35254167777777,1.1105018723681777,22.81287191944317,554.220920610125,303.2480185855286,,
1004,100.4,554.7716927937978,303.931691612697,1.3751413608546308,-0.0026038924179208923,1.3751438261465052,89.89150797744128,LOCKED,415.96529774668124,1083.7,1084.0347022533188,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.335722187969948,0.15560073793199805,0.7397727436489528,98.25701990355384,61.35238009677425,20.386161589462013,0.08051813998970937,20.386320597953024,89.77370307859769,555.72,303.35,98.25728332222222,61.35254167777777,1.112497950387827,22.82932358696448,554.3515828801415,303.2521592119768,,
1005,100.5,554.9092245447362,303.9314327771837,1.3754936579109738,-0.002572817848488014,1.3754960640965108,89.89283016216552,LOCKED,415.8662482993218,1084.1,1084.1337517006782,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.347177973672656,0.1557613226862893,0.7397727436489528,98.257058106818,61.352380168673,20.39138426729782,0.07955724524824603,20.391539463509677,89.77646092122109,555.85,303.36,98.25731943333334,61.3525389,1.1007242506944248,22.51087963203538,554.482245150158,303.256299838425,,
1006,100.6,555.0467915207365,303.931177237442,1.3758458620980512,-0.0025379769861665798,1.3758482029568204,89.89430850586149,LOCKED,415.8793505973315,1084.1,1084.1206494026685,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.358651275829557,0.1559217420534492,0.7397727436489528,98.25709631986687,61.35238023965626,20.396605568940224,0.07847988836112879,20.39675655166283,89.77954448476362,555.98,303.36,98.25735554444445,61.3525389,1.0941304777498666,22.435330344674313,554.6129074201745,303.26044046487317,,
1007,100.7,555.184393710036,303.9309253701807,1.376197923893078,-0.002499368240169081,1.3762001934926538,89.89594295146122,LOCKED,415.99872910646013,1083.2,1084.0012708935399,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.370142078284854,0.15608199654342697,0.7397727436489528,98.25713454269724,61.35238030961939,20.401824760293753,0.0772860201376728,20.40197114689274,89.7829536504945,556.12,303.37,98.25739443333333,61.35253612222222,1.090869561740777,22.20881024756646,554.743569690191,303.26458109132136,,
1008,100.8,555.3220310958847,303.93067755226514,1.3765497930776371,-0.002456990072144418,1.3765519858044957,89.89773344004533,LOCKED,416.2030080427562,1084.2,1083.7969919572438,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.381650364855051,0.15624208666355666,0.7397727436489528,98.25717277530441,61.3523803784577,20.407041096950422,0.0759755930086435,20.40718252535995,89.78668829584359,556.25,303.38,98.25743054444445,61.35253334444444,1.0790607274726316,21.890886326203553,554.8742319602075,303.26872171776955,,
1009,100.9,555.4597036564752,303.93043416071174,1.3769014187342088,-0.0024108409953130343,1.3769035293246152,89.89967991094153,LOCKED,416.6593954257132,1083.6,1083.3406045742868,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.393176119329643,0.15640201291857578,0.7397727436489528,98.25721101768237,61.35238044606647,20.412253824138354,0.07454856099951304,20.41238995485335,89.79074829460478,556.38,303.38,98.25746665555556,61.35253334444444,1.0723446858093502,21.81371270592419,555.004894230224,303.27286234421774,,
1010,101.0,555.597411364874,303.9301955726833,1.3772527492427207,-0.0023609195736224685,1.3772547728136089,89.90178230182335,LOCKED,417.40605888869914,1082.4,1082.5939411113009,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.404719325471801,0.15656177581064398,0.7397727436489528,98.25724926982357,61.352380512340915,20.417462176670554,0.0730048797043481,20.417592694738364,89.7951335171395,556.52,303.39,98.25750554444446,61.352530566666665,1.0691029166597026,21.589100455129977,555.1355565002405,303.27700297066593,,
1011,101.1,555.73515418895,303.92996216548363,1.377603732277119,-0.002307224420923123,1.3776056643569585,89.90404054880935,LOCKED,417.8769810092763,1082.2,1082.1230189907237,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.41627996701905,0.15672137583936133,0.7397727436489528,98.25728753171916,61.35238057717625,20.42266537889413,0.07134450626032278,20.42278999590542,89.79984383057985,556.65,303.4,98.25754165555556,61.352527788888885,1.0572619140212274,21.271837417835137,555.266218770257,303.2811435971141,,
1012,101.2,555.8729320913039,303.9297343165526,1.3779543148019646,-0.0022497542001657655,1.3779561513616145,89.90645458656195,LOCKED,417.7477983186909,1077.9,1082.252201681309,1500.0,11.293807373425224,0.8828977346420288,1.1955295771423247,6.427858027683943,0.15688081350178662,0.7397727436489528,98.2573258033587,61.35238064046762,20.4278626446398,0.06956739932290361,20.427981100718657,89.80487909903218,556.78,303.4,98.25757776666667,61.352527788888885,1.0504240272954801,21.19306175682379,555.3968810402735,303.2852842235623,,
