t_s,lon,lat,speed_m_s,course_deg,v_east_m_s,v_north_m_s
276.5,98.32262179362414,61.34942992621676,19.563291366266185,96.92496717514899,19.420575139115304,-2.358734904011405
276.6,98.32265818043848,61.34942780236697,19.5658286189623,96.95671912514888,19.42178357586093,-2.3698042701925663
276.7,98.3226945694026,61.34942566849335,19.56827508939044,96.9890235361454,19.42287264171031,-2.381051935166387
276.8,98.3227309602939,61.34942352443612,19.570632110488198,97.02187793687773,19.42384345418863,-2.3924770994191844
276.9,98.32276735289186,61.34942137003616,19.572901024506347,97.05527986628607,19.424697136543102,-2.4040789647380083
277.0,98.32280374697805,61.34941920513511,19.575083182869903,97.08922687246445,19.425434817705383,-2.4158567340294663
277.1,98.32284014233622,61.34941702957531,19.577179946040932,97.12371651160538,19.426057632256374,-2.42780961113533
277.2,98.3228765387522,61.34941484319981,19.57919268338266,97.15874634693688,19.426566720393076,-2.439936800644922
277.3,98.32291293601396,61.34941264585238,19.581122773025083,97.19431394765132,19.426963227897705,-2.4522375077043264
277.4,98.32294933391168,61.349410437377514,19.582971601731703,97.23041688782689,19.427248306108844,-2.464710937822412
277.5,98.32298573223763,61.3494082176204,19.584740564767614,97.26705274534095,19.42742311189482,-2.4773562966737246
277.6,98.32302213078627,61.34940598642696,19.5864310657686,97.30421910077541,19.427488807629146,-2.490172789898233
277.7,98.32305852931938,61.34940374370354,19.58799056651723,97.3415416145778,19.427409301601664,-2.503026620315727
277.8,98.3230949275311,61.34940148947671,19.58936620254807,97.37864647356696,19.42714850747974,-2.5157839903020975
277.9,98.32313132508285,61.34939922383348,19.590558897434505,97.41553203173146,19.426707603862408,-2.5284441041645977
278.0,98.32316772163828,61.34939694686157,19.591569578922805,97.4521966191432,19.4260877747788,-2.5410061653532305
278.1,98.32320411686328,61.349394658649416,19.592399178907048,97.48863854128285,19.425290209676742,-2.553469376255476
278.2,98.32324051042593,61.34939235928617,19.59304863340707,97.5248560783665,19.424316103414537,-2.5658329379921336
278.3,98.3232769019966,61.34939004886173,19.59351888254938,97.5608474846747,19.423166656255834,-2.5780960502143087
278.4,98.32331329124791,61.34938772746667,19.593810870551156,97.59661098788217,19.42184307386764,-2.5902579109015695
278.5,98.3233496778547,61.349385395192314,19.593925545707236,97.6321447883891,19.420346567321396,-2.6023177161612576
278.6,98.32338606149412,61.3493830521307,19.593863860380182,97.6674470586542,19.41867835309712,-2.6142746600290185
278.7,98.32342244184561,61.34938069837459,19.59362677099339,97.70251594252841,19.416839653090634,-2.6261279342705213
278.8,98.32345881859086,61.34937833401749,19.593215238027305,97.73734955459031,19.414831694623793,-2.637876728184411
278.9,98.32349519141395,61.3493759591536,19.59263022601874,97.7719459794825,19.41265571045775,-2.649520228406517
279.0,98.32353156000119,61.349373573877884,19.59187270356321,97.80630327124913,19.410312938809163,-2.6610576187153114
279.1,98.32356792404124,61.349371178286034,19.59094364332048,97.84041945267478,19.40780462336942,-2.6724880798386508
279.2,98.32360428322512,61.34936877247447,19.58984402202317,97.87429251462407,19.405132013326753,-2.6838107892618037
279.3,98.32364063725942,61.34936635659376,19.588572458739808,97.90757022632988,19.402310495600258,-2.694906010164318
279.4,98.32367698587953,61.34936393090206,19.587127301962777,97.93990023680476,19.399355462597104,-2.705654002103646
279.5,98.32371332883652,61.34936149571165,19.58550913996465,97.97128027965988,19.39626818003208,-2.716053931701986
279.6,98.32374966588375,61.349359051335576,19.583718580277594,98.00170801796367,19.393049919233675,-2.726104961592742
279.7,98.32378599677705,61.34935659808763,19.581756249813917,98.03118104374539,19.38970195717946,-2.7358062502445923
279.8,98.32382232127459,61.349354136282386,19.57962279499342,98.05969687751463,19.38622557653401,-2.745156951790647
279.9,98.32385863913697,61.34935166623515,19.577318881877353,98.08725296779659,19.38262206568905,-2.7541562158627664
280.0,98.32389495012721,61.34934918826201,19.5748451963093,98.11384669068343,19.37889271880606,-2.7628031874309884
280.1,98.32393125407637,61.34934670269641,19.572266542716108,98.13933926501983,19.375108870462974,-2.7710600637357743
280.2,98.32396755094915,61.34934420990576,19.569647666217165,98.16359144047823,19.37134186110091,-2.778889037050319
280.3,98.32400384077833,61.34934171027484,19.566989201807115,98.18659980560392,19.367593002459394,-2.786289237448651
280.4,98.32404012359913,61.34933920418922,19.564291815609916,98.20836090989292,19.36386361223601,-2.7932597897552056
280.5,98.32407639944928,61.34933669203525,19.56155620513144,98.2288712636934,19.36015501413477,-2.799799813413213
280.6,98.32411266836897,61.349334174200074,19.55878309951676,98.2481273381473,19.356468537914512,-2.8059084223595048
280.7,98.32414893040088,61.34933165107164,19.55597325981208,98.26612556517398,19.35280551943727,-2.8115847249057957
280.8,98.32418518559022,61.34932912303869,19.553127479231424,98.28286233749543,19.349167300716555,-2.8168278236264674
280.9,98.32422143400436,61.34932659051609,19.55025919963746,98.29816179237412,19.345576195113463,-2.8215804883200493
281.0,98.32425767575246,61.349324053970115,19.547381838376275,98.31184789001884,19.342054522212365,-2.825785482843103
281.1,98.32429391096588,61.34932151389314,19.544496214281192,98.32391670582138,19.33860364271737,-2.829441891951553
281.2,98.32433013977854,61.349318970778384,19.541603197309538,98.33436428561123,19.33522492367481,-2.832548794284532
281.3,98.32436636232691,61.3493164251199,19.53870370891616,98.343186646086,19.331919738519318,-2.8351052622894484
