sample,t_s,x_est,y_est,vx_est,vy_est,speed_px_s,azimuth_deg,nav_status,terrain,radar_raw,radar_filtered,baro_filtered,hyp_score,last_corr,last_rough,position_uncertainty_px,velocity_uncertainty_px_s,solution_confidence,lon_est,lat_est,v_east_m_s,v_north_m_s,speed_m_s,course_deg,x_true,y_true,lon_true,lat_true,err_px,err_m,x_raw,y_raw,final_fix_corr,final_fix_shift_px
1395,139.5,607.6128177231266,305.3476868349264,1.3010692584283958,0.055844485428632185,1.3022671852504786,92.4577404839327,LOCKED,405.2129998341675,1094.9,1094.7870001658325,1500.0,17.082366122150663,0.9525645971298218,2.7116058473944737,3.763619150396114,0.1401281096892387,0.8945879936218262,98.27169799381198,61.35198676476807,19.288301699488077,-1.7268355883098152,19.36544715723156,95.11591505358041,607.79,305.83,98.27174721111112,61.351852788888884,0.5138283258456661,15.143741230097488,607.2939357212871,304.87114264567083,,
1396,139.6,607.7429344532032,305.35330053161067,1.3012653431056465,0.05642944825628987,1.3024883015975095,92.48307913321281,LOCKED,405.31840899250665,1093.9,1094.6815910074934,1500.0,17.082366122150663,0.9525645971298218,2.7116058473944737,3.772167022034838,0.14030640443358,0.8945879936218262,98.27173413734812,61.351985205407885,19.29120960833835,-1.7449239388583857,19.369964576767995,95.16843971426943,607.92,305.83,98.27178332222223,61.351852788888884,0.5085219671017882,14.972511263533443,607.4263491185384,304.87528327020004,,
1397,139.7,607.87307115233,305.3589733190251,1.3014686394291564,0.0570263000321468,1.3027173977163795,92.50891768966278,LOCKED,405.50536594232904,1094.8,1094.494634057671,1500.0,17.082366122150663,0.9525645971298218,2.7116058473944737,3.7807476367470616,0.1404844728967558,0.8945879936218262,98.2717702864312,61.3519836296336,19.294224439985054,-1.7633799221051616,19.374638202820723,95.22199373804557,608.06,305.84,98.27182221111111,61.35185001111111,0.5160707915595703,15.130361702677053,607.5587625157897,304.87942389472926,,
1398,139.8,608.0032285388683,305.3647063821953,1.3016790913359872,0.05763496337192688,1.302954429680549,92.53525212914894,LOCKED,405.6222831561513,1094.4,1094.3777168438487,1500.0,17.082366122150663,0.9525645971298218,2.7116058473944737,3.789360904051276,0.1406623159381336,0.8945879936218262,98.27180644126081,61.35198203711605,19.29734536352096,-1.782201145156361,19.37946797517415,95.27656830908052,608.19,305.84,98.27185832222223,61.35185001111111,0.510673674491981,14.955684638007208,607.691175913041,304.88356451925847,,
1399,139.9,608.1334073256022,305.37050089839545,1.301896643342855,0.05825536063062,1.3031993542776164,92.56207840383854,LOCKED,405.732225169731,1094.3,1094.267774830269,1500.0,17.082366122150663,0.9525645971298218,2.7116058473944737,3.798006733443033,0.14083993441165513,0.8945879936218262,98.2718426020349,61.35198042752822,19.3005715566312,-1.8013852070557272,19.384453850362682,95.33215455089498,608.32,305.85,98.27189443333334,61.35184723333333,0.5145252322078416,15.083012316144295,607.8235893102923,304.8877051437877,,
1400,140.0,608.2636082197963,305.37635803712163,1.3021212405404332,0.05888741389283224,1.3034521289949788,92.58939244216816,LOCKED,405.89768646296784,1094.1,1094.1023135370322,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7479286317047906,0.12753677021725443,0.9246750937567817,98.27187876894995,61.35197880054524,19.303902205508777,-1.8209296984861345,19.389595801013375,95.38874352627306,608.46,305.86,98.27193332222222,61.35184445555555,0.5219954785134072,15.236056032267758,607.9559983709643,304.89184573709616,,
1401,140.1,608.3938319729726,305.382278820165,1.3023538229857938,0.059528246974628496,1.3037135776057502,92.61706531514989,LOCKED,405.8215944827077,1094.0,1094.1784055172923,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7542273321268085,0.1277326417069997,0.9246750937567817,98.27191494221472,61.35197715588328,19.30735124666481,-1.84074568144879,19.394900278832615,95.44606766295607,608.59,305.86,98.27196943333334,61.35184445555555,0.5164294922743602,15.055745719175619,608.0884117583108,304.89598636155404,,
1402,140.2,608.5240794306868,305.38826398168385,1.302595331298275,0.06017498340182445,1.3039845189830563,92.64496809869866,LOCKED,405.49581073891954,1094.6,1094.5041892610805,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7605707637517463,0.12792821329733625,0.9246750937567817,98.27195112206408,61.351975493338415,19.310932624900122,-1.8607442089697492,19.400373394722237,95.50385954202585,608.72,305.87,98.27200554444445,61.35184167777778,0.5200523635395939,15.17687184426917,608.2208251456574,304.9001269860119,,
1403,140.3,608.6543514828644,305.39431410807333,1.3028457122552368,0.06082754438813151,1.3042649041119467,92.67309669840625,LOCKED,405.2657147183436,1094.7,1094.7342852816564,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7669587996359093,0.12812348636159085,0.9246750937567817,98.27198730874524,61.35197381274775,19.314645551318545,-1.8809228448018886,19.406014622306326,95.56211038431258,608.86,305.88,98.27204443333333,61.3518389,0.5274297092662457,15.324808801711722,608.353238533004,304.9042676104698,,
1404,140.4,608.7846490141363,305.4004297778346,1.3031049131841619,0.061485850836559,1.3045546844106604,92.70144700329126,LOCKED,405.16504739479274,1095.0,1094.8349526052073,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.773391311848985,0.12831846226264076,0.9246750937567817,98.27202350250393,61.3519721139506,19.318489245178448,-1.9012791430904854,19.41182343562877,95.62081137549586,608.99,305.88,98.27208054444445,61.3518389,0.5216863285375363,15.138637879786662,608.4856519203505,304.90840823492766,,
1405,140.5,608.9149729038934,305.40661156154283,1.303372881956397,0.0621498233290318,1.304853811719594,92.73001488570583,LOCKED,405.0814061802257,1094.8,1094.9185938197743,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.779868171505876,0.12851314235302458,0.9246750937567817,98.27205970358442,61.35197039678846,19.322462933799986,-1.9218106480521722,19.41779930875384,95.6799536660941,609.12,305.89,98.27211665555556,61.35183612222222,0.5250718927651329,15.253354626689914,608.6180653076971,304.91254885938554,,
1406,140.6,609.0453240263403,305.41286002181505,1.3036495669807682,0.06281938211590758,1.3051622382901555,92.75879620123669,LOCKED,405.07681814073,1095.0,1094.92318185927,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7863892487982653,0.1287075279750519,0.9246750937567817,98.27209591222955,61.35196866110505,19.326565852470424,-1.9425148936507866,19.423941715365885,95.73952837144827,609.26,305.89,98.27215554444444,61.35183612222222,0.523209644835674,15.093575419053616,608.7504786950436,304.9166894838434,,
1407,140.7,609.1757032505491,305.41917571327616,1.3039349171970722,0.0634944471053972,1.3054799167735043,92.78778678860112,LOCKED,405.185996734273,1094.6,1094.814003265727,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7929544130259,0.12890162046091105,0.9246750937567817,98.27213212868071,61.351966906746306,19.330797244347664,-1.9633894032702266,19.430250128368215,95.79952657170054,609.39,305.9,98.27219165555556,61.351833344444444,0.526417221914987,15.203784289240668,608.8828920823902,304.9208301083013,,
1408,140.8,609.3061114405125,305.42555918252407,1.3042288820694428,0.0641749378528889,1.3058068002091774,92.81698246953795,LOCKED,405.17835541522527,1095.9,1094.8216445847747,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.7995635326275927,0.12909542113277592,0.9246750937567817,98.27216835317793,61.351965133560405,19.33515636036186,-1.984431689384331,19.436724019481126,95.8599393117679,609.52,305.91,98.27222776666667,61.35183056666666,0.5295575714843523,15.311910307776195,609.0153054697367,304.92497073275916,,
1409,140.9,609.4365494976671,305.43201083018386,1.3045322610224974,0.06485801534288366,1.306143553443758,92.8462563550533,LOCKED,404.94735466960105,1094.4,1095.052645330399,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.8062164752119307,0.12928893130291072,0.9246750937567817,98.27220458597158,61.351963341436054,19.339655052059424,-2.005553963324947,19.44336658689683,95.92050378158069,609.66,305.91,98.27226665555555,61.35183056666666,0.5276398141292609,15.147160995082096,609.1477188570833,304.92911135721704,,
1410,141.0,609.5670184034178,305.4385307729603,1.304845853991557,0.06554084018543405,1.3064908359461112,92.87548160500484,LOCKED,404.80345162153003,1095.2,1095.19654837847,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.812913107587685,0.12948215227377388,0.9246750937567817,98.27224082733429,61.351961530340844,19.34430517851242,-2.026668424845144,19.4501806609524,95.9809574451283,609.79,305.92,98.27230276666667,61.35182778888888,0.5305972191790606,15.25067701237739,609.2801322444299,304.9332519816749,,
1411,141.1,609.697519176716,305.4451189815102,1.305169611972733,0.06622333081253359,1.3068485932046454,92.9046540967156,LOCKED,404.7016819050434,1095.7,1095.2983180949566,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.8196532957939158,0.12967508533812025,0.9246750937567817,98.27227707754909,61.35195970028291,19.34910601326918,-2.0477725516808998,19.457165156726898,96.0412917269669,609.92,305.93,98.27233887777778,61.35182501111111,0.533486006209007,15.352089349937545,609.4125456317764,304.9373926061328,,
1412,141.2,609.8280528316376,305.45177541831384,1.3055034864586705,0.06690540525990461,1.307216771009589,92.93376970083654,LOCKED,404.36848475934244,1094.8,1095.6315152406576,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.826436905129765,0.12986773177910196,0.9246750937567817,98.27231333689768,61.35195785127269,19.35405683723806,-2.068863809314606,19.46431898424738,96.1014980447469,610.05,305.93,98.2723749888889,61.35182501111111,0.5272184519466069,15.149408232341537,609.544959019123,304.94153323059066,,
1413,141.3,609.9586203774321,305.4585000376346,1.305847429431248,0.06758698115607617,1.3075953154451074,92.9628242811574,LOCKED,404.01871581388036,1096.0,1095.9812841861196,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.833263800183934,0.1300600928703681,0.9246750937567817,98.27234960566041,61.351955983322874,19.359156938579275,-2.089939650637333,19.47164104835153,96.16156780894283,610.19,305.94,98.27241387777778,61.35182223333333,0.5342085206148833,15.279073256028068,609.6773724064695,304.94567385504854,,
1414,141.4,610.0892228185714,305.46529278547797,1.306201393354131,0.0682679757114588,1.3079841728813133,92.99181369441783,LOCKED,403.8960255392342,1096.0,1096.1039744607658,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.840133844863836,0.1302521698761628,0.9246750937567817,98.27238588411628,61.35195409644847,19.364405612594453,-2.110997515610998,19.479130248550508,96.22149242257797,610.32,305.95,98.2724499888889,61.35181945555555,0.5368418680373448,15.373743163211458,609.8097857938161,304.9498144795064,,
1415,141.5,610.2198611547974,305.4721535995489,1.3065653311651826,0.06894830570741929,1.3083832899661731,93.02073379011745,LOCKED,404.1532786118901,1096.0,1095.84672138811,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.847046902424426,0.1304439640514224,0.9246750937567817,98.272422172543,61.351952190666786,19.36980216161415,-2.132034830930532,19.486785478892436,96.28126328094442,610.45,305.95,98.27248610000001,61.35181945555555,0.5303782334289995,15.164853182790013,609.9421991811627,304.9539551039643,,
1416,141.6,610.3505363811691,305.47908240920856,1.306939196268732,0.0696278874853559,1.3087926136173114,93.04958041032518,LOCKED,404.8057283836183,1095.1,1095.1942716163817,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.85400283549669,0.13063547664187083,0.9246750937567817,98.27245847121699,61.35195026599744,19.375345894883143,-2.1530490096860606,19.494605627826257,96.34087177131823,610.59,305.96,98.27252498888889,61.35181667777778,0.5372378931871864,15.28890802316164,610.0746125685092,304.95809572842217,,
1417,141.7,610.4812493204572,305.48607896056876,1.3073195894923884,0.07030313971933037,1.3092085550151826,93.07820443950573,LOCKED,405.38840612122885,1094.6,1094.6115938787711,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.8610015061158083,0.13082670888411424,0.9246750937567817,98.2724947803668,61.35194832251095,19.38098641973316,-2.173929309321071,19.50252812442034,96.40000982660729,610.72,305.96,98.2725611,61.35181667777778,0.5306628294856571,15.07607102400147,610.2070259558558,304.96223635288004,,
1418,141.8,610.6120004555376,305.4931426415858,1.307703112114351,0.07097048062160774,1.3096275190118833,93.10645724969106,LOCKED,405.5665768371098,1094.3,1094.4334231628902,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.868042775748969,0.1310176620057341,0.9246750937567817,98.27253110012654,61.35194636037733,19.386673350102107,-2.1945649729992702,19.510489973454654,96.45837060717747,610.85,305.97,98.27259721111112,61.351813899999996,0.5329509578170823,15.161750498311516,610.3394393432023,304.9663769773379,,
1419,141.9,610.7427900970879,305.5002726568743,1.308089718890632,0.07162982514825553,1.3100494435394956,93.1343354030517,LOCKED,405.41340616510615,1094.5,1094.5865938348938,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.87512650532284,0.13120833722537903,0.9246750937567817,98.27256743058253,61.35194437981753,19.392406015130724,-2.214953370973279,19.518489426471103,96.51594732904522,610.99,305.98,98.2726361,61.351811122222216,0.5396768105452355,15.280247457092306,610.4718527305489,304.9705176017958,,
1420,142.0,610.873618551283,305.50746820252033,1.3084793650116073,0.07228108777195477,1.3104742669395215,93.16183545388492,LOCKED,405.1471370431011,1095.2,1094.852862956899,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.8822525552506932,0.13139873575285563,0.9246750937567817,98.2726037718198,61.351942381054855,19.3981837503975,-2.235091858548335,19.52652474021772,96.57273319868796,611.12,305.98,98.27267221111111,61.351811122222216,0.5329072319843935,15.061351074415107,610.6042661178955,304.97465822625367,,
1421,142.1,611.0044861198382,305.51472846603247,1.308872006093846,0.07292418247137236,1.310901927958475,93.18895394804917,LOCKED,405.1348337279924,1094.9,1094.8651662720076,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.8894207854591762,0.1315888587892181,0.9246750937567817,98.27264012392219,61.351940364314984,19.404005897797624,-2.2549777757536584,19.534594176765175,96.62872141157965,611.25,305.99,98.27270832222223,61.35180834444444,0.5349393389459602,15.140457673399682,610.736679505242,304.97879885071154,,
1422,142.2,611.1353931000516,305.52205262629207,1.309267598171905,0.07355902272065257,1.3113323657435008,93.21568742240436,LOCKED,405.3635324986917,1094.1,1094.6364675013083,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.8966310554147285,0.1317787075268565,0.9246750937567817,98.27267648697224,61.35193832982603,19.409871805421243,-2.274608447017512,19.542696003625753,96.6839051507327,611.39,306.0,98.27274721111111,61.35180556666666,0.54153334665156,15.253584487998937,610.8690928925886,304.9829394751694,,
1423,142.3,611.2663397848446,305.529439853502,1.3096660976900942,0.07418552147902786,1.3117655198380216,93.24203240425783,LOCKED,405.36247375072685,1094.6,1094.6375262492732,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9038832241496415,0.13196828314958403,0.9246750937567817,98.27271286105135,61.35193627781847,19.415780827431423,-2.293981180845939,19.55082849387537,96.73827758524737,611.52,306.0,98.27278332222222,61.35180556666666,0.5345749304118806,15.028847635110385,611.0015062799351,304.9870800996273,,
1424,142.4,611.3973264628038,305.536889309135,1.3100674614942074,0.07480359118055166,1.3122013301774174,93.26798541081729,LOCKED,405.06878437363366,1095.0,1094.9312156263663,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.911177150287756,0.13215758683272327,0.9246750937567817,98.27274924623967,61.351934208525236,19.421732323941512,-2.3130932695052806,19.558989926278535,96.79183186886843,611.65,306.01,98.27281943333334,61.35180278888888,0.5363558913724884,15.101585269280767,611.1339196672817,304.99122072408517,,
1425,142.5,611.5283534380457,305.54439998696535,1.3104720433440307,0.07540996542544938,1.3126399503564359,93.29340345300989,LOCKED,404.8430605922099,1095.1,1095.15693940779,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9185126920697995,0.13234661974319098,0.9246750937567817,98.27278564262168,61.35193212222584,19.42773153928068,-2.3318437086558403,19.567172709514246,96.84427335860357,611.79,306.01,98.27285832222223,61.35180278888888,0.5340807949368443,14.910759068864847,611.2663330546283,304.99536134854304,,
1426,142.6,611.6594210500821,305.5519705541001,1.3108801973842057,0.07600137726861451,1.313081528786686,93.31814370194132,LOCKED,404.9330641409242,1095.2,1095.0669358590758,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9258897073783605,0.13253538303958226,0.9246750937567817,98.2728220502917,61.35193001929053,19.433783723428558,-2.3501314770950463,19.57536890504569,96.8953079380201,611.92,306.02,98.27289443333333,61.35180001111111,0.5356798963650555,14.979219255248339,611.3987464419748,304.9995019730009,,
1427,142.7,611.7905296540321,305.5595995098389,1.3112918816150563,0.07657773750827973,1.3135259984756456,93.34220290165746,LOCKED,405.41857511682724,1094.6,1094.5814248831728,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9333080537624916,0.13272387787225323,0.9246750937567817,98.27285846934835,61.351927900136154,19.439888253501838,-2.3679538165060277,19.58357629713593,96.9449295236397,612.05,306.03,98.27293054444445,61.35179723333333,0.5372164196862073,15.045858798794882,611.5311598293214,305.0036425974588,,
1428,142.8,611.921679600833,305.5672853445332,1.311707054404991,0.07713895637789403,1.3139732931710935,93.36557778828598,LOCKED,406.0719489048131,1093.9,1093.928051095187,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.94076758846195,0.1329121053834029,0.9246750937567817,98.27289489988912,61.351925765182074,19.446044512072163,-2.3853079511075452,19.59179269967679,96.99313201054218,612.19,306.03,98.27296943333334,61.35179723333333,0.5348838088714791,14.850822591793337,611.6635732166679,305.00778322191667,,
1429,142.9,612.0528712372774,305.57502653952895,1.3121256744820557,0.07768494353673233,1.3144233473608475,93.38826508936597,LOCKED,406.477759902637,1093.5,1093.522240097363,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.948268168431067,0.13310006670715382,0.9246750937567817,98.27293134201037,61.35192361485013,19.452251887040905,-2.402191087363623,19.600015956552067,97.03990927008238,612.32,306.04,98.27300554444444,61.351794455555556,0.5362444356971844,14.913428565361391,611.7959866040145,305.01192384637454,,
1430,143.0,612.1841049060478,305.58282156710885,1.3125477009254505,0.07821560806073416,1.3148760962725714,93.41026152319137,LOCKED,406.5563452662909,1092.8,1093.443654733709,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9558096503622475,0.133287762969632,0.9246750937567817,98.27296779580725,61.35192144956469,19.45850977151339,-2.4186004137002572,19.608243942006464,97.08525514764165,612.45,306.05,98.27304165555556,61.351791677777776,0.5375461739669741,14.974349474437304,611.9283999913611,305.0160644708324,,
1431,143.1,612.3153809457518,305.59066889043356,1.3129730931570032,0.07873085843357357,1.3153314758736505,93.43156379816799,LOCKED,406.36384782815253,1093.6,1093.6361521718475,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9633918907091004,0.13347519528904536,0.9246750937567817,98.27300426137383,61.351919269752656,19.464817563672444,-2.4345331002292805,19.61647456102047,97.12916346041624,612.59,306.05,98.27308054444445,61.351791677777776,0.535164174036084,14.775501893452248,612.0608133787076,305.0202050952903,,
1432,143.2,612.4466996909563,305.5985669634821,1.313401810932608,0.07923060253796178,1.3157894228711458,93.45216861218483,LOCKED,406.0871259424521,1093.9,1093.912874057548,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.971014745709194,0.13366236477576177,0.9246750937567817,98.27304073880305,61.351917075843474,19.471174666651482,-2.449986298479418,19.624705749691824,97.17162799524107,612.72,306.06,98.27311665555555,61.351788899999995,0.5362960992898919,14.83264070769446,612.1932267660542,305.02434571974817,,
1433,143.3,612.5780614845545,305.60651420287587,1.3138340610317525,0.07971418533804021,1.316250086902673,93.47204756950725,LOCKED,406.50134277581265,1093.8,1093.4986572241874,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.9786780714064465,0.1338492725323855,0.9246750937567817,98.27307722819016,61.35191486827698,19.477584145700764,-2.464939753286288,19.63293692090373,97.21259082410995,612.85,306.07,98.27315276666667,61.35178612222222,0.5373729062006193,14.888233294415315,612.3256401534007,305.02848634420604,,
1434,143.4,612.7094666901336,305.61450895970177,1.3142700505507512,0.08018095118029811,1.3167136175747753,93.49117228561698,LOCKED,407.50453858535207,1092.2,1092.495461414648,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.986381723673137,0.1340359196538331,0.9246750937567817,98.27311372963615,61.35191264751119,19.484049070756804,-2.479373190386329,19.641167470618072,97.25199405945335,612.98,306.07,98.27318887777778,61.35178612222222,0.5297738758557757,14.644687663080786,612.4580535407473,305.0326269686639,,
1435,143.5,612.840915679671,305.62254954756554,1.3147097401959393,0.08063080609473539,1.317179952723834,93.50953945913676,LOCKED,407.5609524197041,1092.3,1092.439047580296,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,2.994125558231551,0.13422230722740838,0.9246750937567817,98.27315024324436,61.35191041401456,19.490568859019394,-2.4932837040183173,19.649395361611,97.28983149786944,613.12,306.08,98.27322776666666,61.35178334444444,0.5358628315959258,14.738054625321253,612.5904669280939,305.0367675931218,,
1436,143.6,612.9724088212294,305.6306342706442,1.3151530909730795,0.08106365547799493,1.3176490310152777,93.5271457777717,LOCKED,406.6220580195238,1093.8,1093.3779419804762,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.00190943067525,0.13440843633287608,0.9246750937567817,98.27318676911702,61.35190816825815,19.497142932125303,-2.506668368836221,19.657618595014192,97.32609689844043,613.25,306.08,98.27326387777778,61.35178334444444,0.5281916520078224,14.491978759495742,612.7228803154404,305.04090821757967,,
1437,143.7,613.1039464789869,305.6387614236224,1.315600064178598,0.08147940408589374,1.3181207919447002,93.54398791773087,LOCKED,406.19350110632877,1093.6,1093.8064988936712,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.009733196489975,0.13459430804253503,0.9246750937567817,98.27322330735528,61.35190591071566,19.503770716018288,-2.5195242396782476,19.665835210774517,97.36078398060329,613.38,306.09,98.2732999888889,61.35178056666666,0.5289818515554079,14.541084456803041,612.855293702787,305.04504884203755,,
1438,143.8,613.2355290132654,305.64692929162794,1.3160506213907777,0.08187795602621575,1.3185951758390757,93.56006254316418,LOCKED,406.26710996511247,1094.1,1093.7328900348875,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.0175967110741735,0.13477992342129005,0.9246750937567817,98.27325985805925,61.35190364186343,19.510451640818548,-2.5318483513439825,19.67404328812261,97.39388642206796,613.52,306.1,98.27333887777779,61.35177778888889,0.5349736526956695,14.630937459006416,612.9877070901335,305.0491894664954,,
1439,143.9,613.3671567805579,305.6551361501668,1.3165047244609098,0.08225921475176384,1.3190721238580827,93.57536630561572,LOCKED,405.96398813797146,1093.3,1094.0360118620285,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.025499829759163,0.1349652835267233,0.9246750937567817,98.27329642132794,61.351901362180506,19.517185140691506,-2.543637718379542,19.68224094605064,97.42539785678235,613.65,306.1,98.27337498888889,61.35177778888889,0.5271661328962303,14.38106543147189,613.1201204774801,305.0533300909533,,
1440,144.0,613.4988301335561,305.6633802650571,1.3169623355044067,0.08262308305367537,1.3195515779955387,93.5898958434928,LOCKED,405.6097107176997,1094.6,1094.3902892823003,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.0334424078289217,0.13515038940916452,0.9246750937567817,98.27333299725933,61.35189907214859,19.523970653716034,-2.5548893348708726,19.690426343799714,97.45531187294591,613.78,306.11,98.2734111,61.35177501111111,0.5277553234563453,14.425823127081317,613.2525338648267,305.05747071541117,,
1441,144.1,613.6305492485473,305.6716598876778,1.317419964318243,0.08296936935928009,1.3200300294448446,93.6036531419619,LOCKED,405.59666949877146,1094.4,1094.4033305012285,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.041424300539515,0.13533524211176043,0.9246750937567817,98.27336958590237,61.35189677225342,19.530756437332872,-2.565597276965294,19.698546555570825,97.48363304583074,613.92,306.12,98.2734499888889,61.35177223333333,0.5336577497175915,14.512584322983823,613.3849472521732,305.06161133986905,,
1442,144.2,613.7623139528104,305.67997325021685,1.3178741209456273,0.08329788142166827,1.3205039703490287,93.6166402999607,LOCKED,405.23387032933215,1094.5,1094.7661296706679,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.0494453631381533,0.13551984267054332,0.9246750937567817,98.27340618720912,61.351894462986046,19.53749075261425,-2.575755599961142,19.706548703900907,97.51036616028603,614.05,306.12,98.2734861,61.35177223333333,0.5257250253433859,14.259366861736337,613.5173606395198,305.0657519643269,,
1443,144.3,613.8941238972697,305.6883185702884,1.3183247682406876,0.08360852000952837,1.3209733453688786,93.6288540868577,LOCKED,404.41793665068485,1095.8,1095.5820633493151,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.057505450881884,0.13570419211449886,0.9246750937567817,98.27344280108258,61.351892144841585,19.544173048557894,-2.5853612354057494,19.71443108155839,97.53550500694143,614.18,306.13,98.27352221111111,61.351769455555555,0.5261251100872697,14.300224016250525,613.6497740268663,305.0698925887848,,
1444,144.4,614.0259787291459,305.69669405554913,1.3187718692859578,0.0839011852058111,1.3214380999876305,93.64029123217455,LOCKED,404.2054355023067,1096.1,1095.7945644976933,1500.0,18.048469733232526,0.9661037921905518,2.472676314761393,3.065604419055928,0.13588829146563297,0.9246750937567817,98.27347942742477,61.3518898183179,19.550802777545233,-2.594411093641914,19.722192022421915,97.5590432729054,614.32,306.14,98.27356110000001,61.351766677777775,0.5319479937927769,14.384338703986781,613.7821874142129,305.07403321324267,,
