t_s,lon,lat,speed_m_s,course_deg,v_east_m_s,v_north_m_s
241.7,98.309200086126,61.34931068559699,19.902196355935725,99.45361470057094,19.63190257577986,-3.268917411821419
241.8,98.30923686760484,61.34930774909195,19.90219817248956,99.45361382978496,19.63190441734417,-3.268917411821419
241.9,98.30927364908366,61.34930481258691,19.90219998904334,99.4536129589992,19.631906258908415,-3.268917411821419
242.0,98.3093104305625,61.34930187608187,19.90220180559708,99.45361208821356,19.631908100472618,-3.268917411821419
242.1,98.30934721204135,61.349298939576826,19.90220362215077,99.45361121742815,19.631909942036764,-3.268917411821419
242.2,98.30938399352017,61.349296003071785,19.902205438704417,99.45361034664296,19.631911783600863,-3.268917411821419
242.3,98.30942077499901,61.349293066566744,19.90220725525801,99.45360947585789,19.631913625164902,-3.268917411821419
242.4,98.30945755647785,61.3492901300617,19.90220907181157,99.45360860507304,19.631915466728902,-3.268917411821419
242.5,98.30949433795668,61.34928719355666,19.90221088836507,99.45360773428843,19.631917308292838,-3.268917411821419
242.6,98.30953111943552,61.34928425705162,19.902212704918536,99.45360686350386,19.631919149856735,-3.268917411821419
242.7,98.30956790091436,61.34928132054658,19.902214521471944,99.45360599271959,19.631920991420568,-3.268917411821419
242.8,98.30960468239319,61.34927838404154,19.902216338025312,99.45360512193548,19.631922832984355,-3.268917411821419
242.9,98.30964146387203,61.3492754475365,19.902218154578645,99.45360425115155,19.6319246745481,-3.268917411821419
243.0,98.30967824535087,61.34927251103146,19.90221997113191,99.45360338036778,19.631926516111776,-3.268917411821419
243.1,98.30971502682969,61.34926957452641,19.902221787685146,99.45360250958424,19.631928357675413,-3.268917411821419
243.2,98.30975180830853,61.34926663802137,19.90222360423833,99.45360163880082,19.631930199238997,-3.268917411821419
243.3,98.30978858978736,61.34926370151633,19.902225420791464,99.45360076801762,19.63193204080252,-3.268917411821419
243.4,98.3098253712662,61.34926076501129,19.902227237344555,99.4535998972346,19.631933882366003,-3.268917411821419
243.5,98.30986215274504,61.349257828506246,19.9022290538976,99.45359902645174,19.631935723929427,-3.268917411821419
243.6,98.30989893422387,61.349254892001206,19.902230870450598,99.45359815566911,19.631937565492805,-3.268917411821419
243.7,98.30993571570271,61.349251955496165,19.902232687003554,99.45359728488665,19.63193940705613,-3.268917411821419
243.8,98.30997249718155,61.349249018991124,19.90223450355645,99.45359641410437,19.631941248619395,-3.268917411821419
243.9,98.31000927866037,61.34924608248608,19.902236320109317,99.45359554332225,19.631943090182624,-3.268917411821419
244.0,98.31004606013921,61.34924314598104,19.902238136662124,99.4535946725403,19.631944931745785,-3.268917411821419
244.1,98.31008284161805,61.349240209476,19.90223995321489,99.45359380175859,19.631946773308904,-3.268917411821419
244.2,98.31011962309688,61.34923727297096,19.90224176976761,99.45359293097704,19.631948614871966,-3.268917411821419
244.3,98.31015640457572,61.34923433646592,19.902243586320285,99.45359206019566,19.631950456434982,-3.268917411821419
244.4,98.31019318605456,61.34923139996088,19.90224540287291,99.45359118941445,19.63195229799794,-3.268917411821419
244.5,98.31022996753339,61.34922846345584,19.902247219425494,99.45359031863347,19.631954139560854,-3.268917411821419
244.6,98.31026674901223,61.3492255269508,19.902249035978027,99.45358944785266,19.63195598112371,-3.268917411821419
244.7,98.31030353049105,61.349222590445756,19.902250852530518,99.45358857707197,19.63195782268652,-3.268917411821419
244.8,98.3103403119699,61.349219653940715,19.902252669082966,99.45358770629156,19.631959664249283,-3.268917411821419
244.9,98.31037709344874,61.349216717435674,19.902254485635353,99.45358683551126,19.63196150581198,-3.268917411821419
245.0,98.31080935460206,61.35090570501371,19.81189163884592,93.70540824901275,19.77047532531946,-1.2803732738179892
245.1,98.31084639759219,61.35090455484009,19.81189236377274,93.70540811324071,19.77047605176489,-1.2803732738179892
245.2,98.31088344058233,61.350903404666475,19.81189308869955,93.70540797746867,19.77047677821032,-1.2803732738179892
245.3,98.31092048357246,61.35090225449285,19.811893813626348,93.70540784169668,19.770477504655737,-1.2803732738179892
245.4,98.31095752656259,61.350901104319234,19.811894538553137,93.70540770592464,19.770478231101144,-1.2803732738179892
245.5,98.31099456955273,61.35089995414561,19.811895263479926,93.70540757015266,19.77047895754655,-1.2803732738179892
245.6,98.31103161254286,61.350898803971994,19.8118959884067,93.70540743438073,19.77047968399194,-1.2803732738179892
245.7,98.31106865553299,61.35089765379837,19.81189671333347,93.70540729860875,19.77048041043733,-1.2803732738179892
245.8,98.31110569852314,61.35089650362475,19.811897438260225,93.70540716283676,19.7704811368827,-1.2803732738179892
245.9,98.31114274151327,61.35089535345113,19.81189816318699,93.70540702706484,19.77048186332808,-1.2803732738179892
246.0,98.3111797845034,61.35089420327751,19.811898888113728,93.70540689129291,19.770482589773437,-1.2803732738179892
246.1,98.31121682749354,61.35089305310389,19.811899613040477,93.70540675552098,19.7704833162188,-1.2803732738179892
246.2,98.31125387048367,61.35089190293027,19.811900337967195,93.70540661974906,19.770484042664137,-1.2803732738179892
246.3,98.3112909134738,61.350890752756655,19.81190106289392,93.70540648397719,19.770484769109476,-1.2803732738179892
246.4,98.31132795646394,61.35088960258303,19.811901787820634,93.70540634820532,19.77048549555481,-1.2803732738179892
246.5,98.31136499945407,61.350888452409414,19.811902512747338,93.70540621243339,19.770486222000127,-1.2803732738179892
246.6,98.31140204244421,61.35088730223579,19.811903237674038,93.70540607666157,19.770486948445445,-1.2803732738179892
246.7,98.31143908543434,61.35088615206217,19.811903962600727,93.7054059408897,19.77048767489075,-1.2803732738179892
246.8,98.31147612842447,61.35088500188855,19.811904687527417,93.70540580511783,19.770488401336053,-1.2803732738179892
246.9,98.31151317141462,61.35088385171493,19.811905412454085,93.70540566934602,19.77048912778134,-1.2803732738179892
247.0,98.31155021440475,61.35088270154131,19.811906137380753,93.70540553357421,19.77048985422662,-1.2803732738179892
247.1,98.31158725739488,61.35088155136769,19.811906862307413,93.7054053978024,19.770490580671897,-1.2803732738179892
247.2,98.31162430038502,61.35088040119407,19.81190758723407,93.70540526203058,19.77049130711717,-1.2803732738179892
247.3,98.31166134337515,61.35087925102045,19.81190831216071,93.70540512625882,19.770492033562423,-1.2803732738179892
247.4,98.31169838636528,61.350878100846835,19.811909037087343,93.70540499048707,19.77049276000767,-1.2803732738179892
247.5,98.31173542935542,61.35087695067321,19.81190976201397,93.70540485471531,19.77049348645291,-1.2803732738179892
247.6,98.31177247234555,61.350875800499594,19.81191048694059,93.70540471894356,19.770494212898146,-1.2803732738179892
247.7,98.31180951533568,61.35087465032597,19.811911211867205,93.7054045831718,19.770494939343376,-1.2803732738179892
247.8,98.31184655832583,61.35087350015235,19.81191193679381,93.70540444740004,19.770495665788594,-1.2803732738179892
247.9,98.31188360131596,61.35087234997873,19.811912661720402,93.70540431162834,19.770496392233802,-1.2803732738179892
248.0,98.31192064430608,61.35087119980511,19.811913386646996,93.70540417585664,19.77049711867901,-1.2803732738179892
248.1,98.31195768729623,61.35087004963149,19.81191411157357,93.705404040085,19.7704978451242,-1.2803732738179892
248.2,98.31199473028636,61.35086889945787,19.811914836500147,93.7054039043133,19.77049857156939,-1.2803732738179892
248.3,98.31203177327649,61.35086774928425,19.811915561426716,93.7054037685416,19.77049929801457,-1.2803732738179892
248.4,98.31206881626663,61.35086659911063,19.81191628635327,93.70540363276996,19.77050002445974,-1.2803732738179892
248.5,98.31210585925676,61.350865448937014,19.81191701127982,93.70540349699831,19.770500750904905,-1.2803732738179892
248.6,98.31214290224689,61.35086429876339,19.811917736206365,93.70540336122667,19.77050147735006,-1.2803732738179892
248.7,98.31217994523703,61.350863148589774,19.811918461132894,93.70540322545503,19.770502203795203,-1.2803732738179892
248.8,98.31221698822716,61.35086199841615,19.811919186059427,93.70540308968344,19.770502930240347,-1.2803732738179892
248.9,98.3122540312173,61.35086084824253,19.81191991098594,93.70540295391186,19.770503656685474,-1.2803732738179892
249.0,98.31229107420744,61.35085969806891,19.811920635912454,93.70540281814021,19.770504383130604,-1.2803732738179892
249.1,98.31232811719757,61.35085854789529,19.811921360838948,93.70540268236869,19.77050510957571,-1.2803732738179892
249.2,98.3123651601877,61.35085739772167,19.811922085765456,93.7054025465971,19.770505836020828,-1.2803732738179892
