$GPGGA,000031.500,,,,,,,,1092.1,M,46.9,M,,*4F
$GPGGA,000031.600,,,,,,,,1091.2,M,46.9,M,,*4C
$GPGGA,000031.700,,,,,,,,1091.8,M,46.9,M,,*47
$GPGGA,000031.800,,,,,,,,1091.6,M,46.9,M,,*46
$GPGGA,000031.900,,,,,,,,1092.3,M,46.9,M,,*41
$GPGGA,000032.000,,,,,,,,1092.6,M,46.9,M,,*4E
$GPGGA,000032.100,,,,,,,,1093.3,M,46.9,M,,*4B
$GPGGA,000032.200,,,,,,,,1093.1,M,46.9,M,,*4A
$GPGGA,000032.300,,,,,,,,1091.6,M,46.9,M,,*4E
$GPGGA,000032.400,,,,,,,,1091.6,M,46.9,M,,*49
$GPGGA,000032.500,,,,,,,,1090.9,M,46.9,M,,*46
$GPGGA,000032.600,,,,,,,,1090.9,M,46.9,M,,*45
$GPGGA,000032.700,,,,,,,,1092.1,M,46.9,M,,*4E
$GPGGA,000032.800,,,,,,,,1092.3,M,46.9,M,,*43
$GPGGA,000032.900,,,,,,,,1091.7,M,46.9,M,,*45
$GPGGA,000033.000,,,,,,,,1091.1,M,46.9,M,,*4B
$GPGGA,000033.100,,,,,,,,1091.3,M,46.9,M,,*48
$GPGGA,000033.200,,,,,,,,1090.8,M,46.9,M,,*41
$GPGGA,000033.300,,,,,,,,1090.7,M,46.9,M,,*4F
$GPGGA,000033.400,,,,,,,,1091.3,M,46.9,M,,*4D
$GPGGA,000033.500,,,,,,,,1092.5,M,46.9,M,,*49
$GPGGA,000033.600,,,,,,,,1092.7,M,46.9,M,,*48
$GPGGA,000033.700,,,,,,,,1091.1,M,46.9,M,,*4C
$GPGGA,000033.800,,,,,,,,1091.7,M,46.9,M,,*45
$GPGGA,000033.900,,,,,,,,1091.9,M,46.9,M,,*4A
$GPGGA,000034.000,,,,,,,,1092.2,M,46.9,M,,*4C
$GPGGA,000034.100,,,,,,,,1093.1,M,46.9,M,,*4F
$GPGGA,000034.200,,,,,,,,1091.5,M,46.9,M,,*4A
$GPGGA,000034.300,,,,,,,,1091.4,M,46.9,M,,*4A
$GPGGA,000034.400,,,,,,,,1092.0,M,46.9,M,,*4A
$GPGGA,000034.500,,,,,,,,1091.1,M,46.9,M,,*49
$GPGGA,000034.600,,,,,,,,1092.4,M,46.9,M,,*4C
$GPGGA,000034.700,,,,,,,,1092.5,M,46.9,M,,*4C
$GPGGA,000034.800,,,,,,,,1092.8,M,46.9,M,,*4E
$GPGGA,000034.900,,,,,,,,1092.2,M,46.9,M,,*45
$GPGGA,000035.000,,,,,,,,1092.8,M,46.9,M,,*47
$GPGGA,000035.100,,,,,,,,1093.2,M,46.9,M,,*4D
$GPGGA,000035.200,,,,,,,,1092.9,M,46.9,M,,*44
$GPGGA,000035.300,,,,,,,,1092.8,M,46.9,M,,*44
$GPGGA,000035.400,,,,,,,,1092.7,M,46.9,M,,*4C
$GPGGA,000035.500,,,,,,,,1092.0,M,46.9,M,,*4A
$GPGGA,000035.600,,,,,,,,1092.0,M,46.9,M,,*49
$GPGGA,000035.700,,,,,,,,1092.0,M,46.9,M,,*48
$GPGGA,000035.800,,,,,,,,1092.3,M,46.9,M,,*44
$GPGGA,000035.900,,,,,,,,1092.9,M,46.9,M,,*4F
$GPGGA,000036.000,,,,,,,,1092.0,M,46.9,M,,*4C
$GPGGA,000036.100,,,,,,,,1092.0,M,46.9,M,,*4D
$GPGGA,000036.200,,,,,,,,1093.0,M,46.9,M,,*4F
$GPGGA,000036.300,,,,,,,,1092.2,M,46.9,M,,*4D
$GPGGA,000036.400,,,,,,,,1091.7,M,46.9,M,,*4C
$GPGGA,000036.500,,,,,,,,1091.3,M,46.9,M,,*49
$GPGGA,000036.600,,,,,,,,1091.8,M,46.9,M,,*41
$GPGGA,000036.700,,,,,,,,1091.7,M,46.9,M,,*4F
$GPGGA,000036.800,,,,,,,,1092.4,M,46.9,M,,*40
$GPGGA,000036.900,,,,,,,,1092.5,M,46.9,M,,*40
$GPGGA,000037.000,,,,,,,,1092.6,M,46.9,M,,*4B
$GPGGA,000037.100,,,,,,,,1092.4,M,46.9,M,,*48
$GPGGA,000037.200,,,,,,,,1093.4,M,46.9,M,,*4A
$GPGGA,000037.300,,,,,,,,1092.5,M,46.9,M,,*4B
$GPGGA,000037.400,,,,,,,,1090.9,M,46.9,M,,*42
$GPGGA,000037.500,,,,,,,,1092.1,M,46.9,M,,*49
$GPGGA,000037.600,,,,,,,,1091.5,M,46.9,M,,*4D
$GPGGA,000037.700,,,,,,,,1091.6,M,46.9,M,,*4F
$GPGGA,000037.800,,,,,,,,1092.3,M,46.9,M,,*46
$GPGGA,000037.900,,,,,,,,1091.0,M,46.9,M,,*47
$GPGGA,000038.000,,,,,,,,1090.7,M,46.9,M,,*47
$GPGGA,000038.100,,,,,,,,1090.1,M,46.9,M,,*40
$GPGGA,000038.200,,,,,,,,1090.3,M,46.9,M,,*41
$GPGGA,000038.300,,,,,,,,1091.1,M,46.9,M,,*43
